W/S,W/S max,check W/S max,AR,t/c,sweep25,M,lambda,WTO,CL_crociera,CD,E,T,S,b,check b,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_elec,W_antiice,W_instr,W_avionics,W_engine_sys,W_furn,W_services,W_crew,W_fuel,V_fuel,W_payload
700,700.8505081,FALSO,10,0.15,25,0.8,0.27,87368.2931,0.579680841,0.05220027,11.10493954,26012.41966,124.7829242,35.32462656,VERO,41803.09844,7026.039952,8211.217291,1379.022883,3538.772555,5061.914103,704.1025354,1343.727742,1372.570512,73.10923171,585.4889292,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,25420.19466,31775.24332,20145
700,700.8505081,FALSO,10,0.15,25,0.8,0.23,87316.8386,0.579680841,0.052270491,11.09002101,26063.46475,124.7098639,35.31428378,VERO,41742.11159,6958.88348,8211.217291,1378.215466,3536.521965,5072.082399,703.9054491,1342.952942,1372.570512,73.06642632,585.5629446,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,25429.72701,31787.15876,20145
650,726.6670994,VERO,8,0.1,20,0.76,0.31,79839.82791,0.596426667,0.037562225,15.87836357,25446.86388,122.8100196,31.34453951,VERO,41052.41549,6846.495987,8211.217291,1357.219575,3207.778284,4949.296252,606.7162856,1322.805197,1372.570512,71.95332405,584.6688733,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,18642.41242,23303.01553,20145
650,726.6670994,VERO,9,0.12,20,0.76,0.31,79789.65874,0.596426667,0.03828797,15.57739077,23972.47062,122.7331594,33.23549962,VERO,40761.47832,6819.881549,8211.217291,1356.370164,3205.579787,4656.073312,641.6624075,1321.990099,1372.570512,71.90829235,582.5310031,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,18883.18042,23603.97552,20145
650,726.6670994,VERO,8,0.1,20,0.76,0.27,79775.85512,0.596426667,0.037605872,15.85993443,25458.0329,122.7119642,31.33202377,VERO,40988.12058,6785.178911,8211.217291,1356.135927,3204.97352,4951.519561,606.4846837,1321.765324,1372.570512,71.89587421,584.6850684,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,18642.73454,23303.41817,20145
550,726.6670994,VERO,9,0.15,20,0.82,0.31,104119.9408,0.433516733,0.052522503,8.25392378,29431.17979,189.2678499,41.27239573,FALSO,47148.18821,9448.579678,8211.217291,2091.669976,4275.860375,5744.285791,789.2698899,2013.21554,1372.570512,110.8903897,590.4461314,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,36826.75261,46033.44076,20145
650,700.8505081,VERO,11,0.15,25,0.82,0.31,93772.45782,0.512337958,0.052546203,9.750237574,25906.65324,144.244642,39.83329088,FALSO,44168.99529,8619.426612,8211.217291,1594.101624,3820.89858,5040.847193,789.7853939,1550.118195,1372.570512,84.51168319,585.3355679,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,29458.46253,36823.07816,20145
550,726.6670994,VERO,9,0.15,20,0.82,0.27,104007.5413,0.433516733,0.052548425,8.249852025,29434.61211,189.0641965,41.25018507,FALSO,47062.54196,9372.052986,8211.217291,2089.419326,4270.931088,5744.972208,788.8638298,2011.109898,1372.570512,110.771071,590.4511082,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,36799.99933,45999.99916,20145
650,726.6670994,VERO,11,0.15,20,0.8,0.31,91772.99149,0.538275067,0.052585831,10.2361236,24966.61587,141.1594561,39.40499989,FALSO,43324.87868,8148.404766,8211.217291,1560.006077,3732.648366,4853.726753,755.0956252,1517.399967,1372.570512,82.70409953,583.9725137,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,28303.11281,35378.89101,20145
650,700.8505081,VERO,11,0.15,25,0.82,0.27,93637.88579,0.512337958,0.052585954,9.742867033,25905.59094,144.0203033,39.80230316,FALSO,44064.34793,8526.986642,8211.217291,1591.622373,3814.481473,5040.635615,789.1980157,1547.739096,1372.570512,84.38024511,585.3340275,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,29428.53786,36785.67232,20145
550,726.6670994,VERO,9,0.15,20,0.82,0.23,103915.3613,0.433516733,0.052588784,8.243520794,29468.89326,188.8972832,41.23197241,FALSO,46982.83174,9293.478821,8211.217291,2087.574705,4266.89107,5751.828115,788.5308548,2009.383638,1372.570512,110.6732779,590.5008159,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,36787.52956,45984.41195,20145
650,726.6670994,VERO,11,0.15,20,0.8,0.27,91669.19169,0.538275067,0.052624557,10.22859086,24974.96475,141.0003615,39.38278783,FALSO,43238.10283,8068.452201,8211.217291,1558.247864,3728.097554,4855.387697,754.6887109,1515.712778,1372.570512,82.61088743,583.9846196,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,28286.08886,35357.61108,20145
650,700.8505081,VERO,11,0.15,25,0.82,0.23,93537.28085,0.512337958,0.052644887,9.731960372,25944.41637,143.866329,39.78102085,FALSO,43971.67824,8434.760113,8211.217291,1589.920746,3810.077108,5048.368671,788.7945936,1546.106207,1372.570512,84.29003291,585.3903244,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,29420.60261,36775.75326,20145
650,726.6670994,VERO,11,0.15,20,0.8,0.23,91585.95007,0.538275067,0.052685366,10.2167852,25015.08634,140.872931,39.3649875,FALSO,43157.09545,7986.210045,8211.217291,1556.839581,3724.452473,4863.369819,754.3626103,1514.361384,1372.570512,82.53622697,584.0427959,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,28283.85462,35354.81828,20145
550,726.6670994,VERO,8,0.15,20,0.82,0.31,104581.528,0.433516733,0.053421616,8.115005968,31195.75844,190.106808,38.9981341,FALSO,46998.93911,8946.431709,8211.217291,2100.941616,4296.166772,6097.518492,747.6404357,2021.882941,1372.570512,111.381928,593.0047704,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,37437.58885,46796.98606,20145
650,700.8505081,VERO,10,0.15,25,0.82,0.31,93811.91034,0.512337958,0.053426339,9.589613739,27094.77557,144.2885248,37.98532938,FALSO,43847.84576,8092.579601,8211.217291,1594.58659,3822.153828,5277.654803,754.7211828,1550.58357,1372.570512,84.53739375,587.0583452,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,29819.06459,37273.83073,20145
550,726.6670994,VERO,8,0.15,20,0.82,0.27,104493.4586,0.433516733,0.053446305,8.111257357,31204.53739,189.9472519,38.98176517,FALSO,46930.04964,8883.436756,8211.217291,2099.178303,4292.304828,6099.277545,747.3404287,2020.235394,1372.570512,111.2884455,593.0174999,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,37418.40896,46773.01121,20145
650,700.8505081,VERO,10,0.15,25,0.82,0.27,93712.99797,0.512337958,0.053462776,9.58307805,27104.83581,144.1370282,37.96538268,FALSO,43765.73843,8016.533125,8211.217291,1592.912343,3817.820334,5279.66136,754.3423001,1548.976956,1372.570512,84.44863318,587.0729326,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,29802.25954,37252.82443,20145
550,726.6670994,VERO,8,0.15,20,0.82,0.23,104427.1176,0.433516733,0.053485354,8.105335467,31245.0517,189.8271594,38.96944027,FALSO,46868.02116,8819.001903,8211.217291,2097.851115,4289.398071,6107.395685,747.1145366,2018.995076,1372.570512,111.2180843,593.0762456,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,37414.09646,46767.62057,20145
700,700.8505081,FALSO,9,0.15,25,0.8,0.31,88023.34652,0.579680841,0.053499907,10.83517469,27620.23936,125.7168459,33.63705715,VERO,41813.83068,6696.512605,8211.217291,1389.344003,3567.541617,5382.492349,671.9109885,1353.631931,1372.570512,73.65640836,587.8202677,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,26064.51584,32580.6448,20145
650,726.6670994,VERO,10,0.15,20,0.8,0.31,91915.17602,0.538275067,0.053507938,10.05972363,26118.92099,141.3788049,37.60037299,FALSO,43068.82512,7683.217173,8211.217291,1562.430184,3738.92272,5083.130113,722.0022988,1519.726149,1372.570512,82.8326141,585.6433561,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,28701.3509,35876.68862,20145
650,700.8505081,VERO,10,0.15,25,0.82,0.23,93635.76519,0.512337958,0.053520064,9.572820279,27148.90268,144.0188323,37.94981321,FALSO,43690.16567,7938.412494,8211.217291,1591.606116,3814.439393,5288.450962,754.0465559,1547.723495,1372.570512,84.37938322,587.1368296,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,29800.59952,37250.7494,20145
700,700.8505081,FALSO,9,0.15,25,0.8,0.27,87965.09877,0.579680841,0.053542301,10.82659568,27640.47297,125.6340357,33.62597688,VERO,41758.00217,6641.220986,8211.217291,1388.428835,3564.990681,5386.530527,671.6993937,1352.753733,1372.570512,73.60789055,587.8496065,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,26062.09661,32577.62076,20145
700,669.7000213,FALSO,8,0.15,30,0.82,0.31,89746.15163,0.55174857,0.053545141,10.30436307,30784.48875,128.1897349,32.02370808,VERO,42499.53232,6623.123575,8211.217291,1416.672826,3643.718071,6015.130188,669.546749,1379.856784,1372.570512,75.10525254,592.4084294,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,27101.61931,33877.02414,20145
650,726.6670994,VERO,10,0.15,20,0.8,0.27,91830.7241,0.538275067,0.053545238,10.05271598,26131.30788,141.2493666,37.58315668,FALSO,42996.37244,7615.176322,8211.217291,1560.999713,3735.220208,5085.59787,721.6862539,1518.353464,1372.570512,82.75677735,585.6613171,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,28689.35166,35861.68958,20145
700,726.6670994,FALSO,7,0.12,20,0.82,0.31,89260.79976,0.55174857,0.053558292,10.3018329,31497.30021,127.4804967,29.87245348,VERO,42159.39541,6266.857328,8211.217291,1408.834768,3621.870219,6157.948391,579.4471834,1372.335351,1372.570512,74.68971602,593.442006,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,26956.40435,33695.50544,20145
700,669.7000213,FALSO,8,0.15,30,0.82,0.27,89693.67187,0.55174857,0.053585267,10.2966469,30807.4134,128.1150007,32.01437186,VERO,42448.3474,6571.464989,8211.217291,1415.84691,3641.415907,6019.721649,669.3601363,1379.064232,1372.570512,75.06146642,592.4416701,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,27100.32447,33875.40559,20145
700,726.6670994,FALSO,7,0.12,20,0.82,0.27,89218.35828,0.55174857,0.053594804,10.29481455,31519.79063,127.420201,29.86538811,VERO,42116.57706,6222.827964,8211.217291,1408.168418,3620.01283,6162.456316,579.3161632,1371.695918,1372.570512,74.65438928,593.4746171,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,26956.78122,33695.97652,20145
650,726.6670994,VERO,10,0.15,20,0.8,0.23,91767.89473,0.538275067,0.053604536,10.04159556,26176.06946,141.153205,37.57036132,FALSO,42930.39752,7545.343043,8211.217291,1559.936994,3732.469557,5094.515719,721.4513616,1517.333675,1372.570512,82.70043708,585.7262214,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,28692.49721,35865.62151,20145
700,700.8505081,FALSO,9,0.15,25,0.8,0.23,87930.96013,0.579680841,0.053610987,10.81272468,27696.32311,125.5856081,33.61949543,VERO,41710.02832,6584.711929,8211.217291,1387.893644,3563.49889,5397.677461,671.575619,1352.240161,1372.570512,73.57951725,587.9305892,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,26075.9318,32594.91475,20145
700,669.7000213,FALSO,8,0.15,30,0.82,0.23,89666.78991,0.55174857,0.05365042,10.28414256,30869.06173,128.0767559,32.00959305,VERO,42406.01651,6518.821201,8211.217291,1415.424253,3640.237788,6032.069443,669.2646163,1378.658647,1372.570512,75.03905911,592.5310602,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,27115.7734,33894.71675,20145
700,726.6670994,FALSO,7,0.12,20,0.82,0.23,89199.52224,0.55174857,0.053654366,10.28338627,31578.05081,127.3934986,29.86225863,VERO,42081.987,6177.949903,8211.217291,1407.87332,3619.190273,6174.134347,579.2581297,1371.412741,1372.570512,74.6387446,593.5590943,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,26972.53524,33715.66905,20145
700,726.6670994,FALSO,7,0.15,20,0.76,0.31,85936.0697,0.642305641,0.05430255,11.82827774,30417.16904,122.7444065,29.31229853,VERO,41060.15383,5625.668062,8211.217291,1356.49446,3475.977,5941.577107,569.055418,1322.109373,1372.570512,71.91488189,591.8758158,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,24730.91587,30913.64484,20145
700,726.6670994,FALSO,7,0.15,20,0.76,0.27,85917.45123,0.642305641,0.054347795,11.81843063,30446.34375,122.7179429,29.30913851,VERO,41032.15136,5593.244798,8211.217291,1356.202,3475.161802,5947.418059,568.9967698,1321.828728,1372.570512,71.89937709,591.9181191,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,24740.29987,30925.37484,20145
700,726.6670994,FALSO,7,0.15,20,0.76,0.23,85926.18367,0.642305641,0.054423461,11.80199914,30511.80763,122.7313846,29.31074363,VERO,41013.56794,5560.716695,8211.217291,1356.35055,3475.575867,5960.524992,569.0265599,1321.971277,1372.570512,71.90725247,592.0130417,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,24767.61573,30959.51966,20145
650,700.8505081,VERO,9,0.15,25,0.82,0.31,94196.60086,0.512337958,0.054485136,9.403261074,28650.34952,144.8800424,36.10983774,FALSO,43687.92086,7625.441824,8211.217291,1601.123672,3839.073931,5588.198796,719.0577237,1556.856582,1372.570512,84.88395875,589.3139275,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,30363.68,37954.6,20145
650,700.8505081,VERO,9,0.15,25,0.82,0.27,94117.85137,0.512337958,0.054520126,9.397226172,28664.91221,144.7594435,36.0948056,FALSO,43620.54387,7561.55215,8211.217291,1599.790888,3835.624251,5591.108604,718.7715559,1555.577637,1372.570512,84.81330091,589.3350434,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,30352.30749,37940.38437,20145
550,726.6670994,VERO,7,0.15,20,0.82,0.31,105658.765,0.433516733,0.054565985,7.944816445,33634.94487,192.0623114,36.66655396,FALSO,47119.55059,8526.679341,8211.217291,2122.552618,4343.498437,6586.886982,704.8506317,2042.042911,1372.570512,112.5276404,596.5415907,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,38394.21444,47992.76805,20145
650,700.8505081,VERO,9,0.15,25,0.82,0.23,94062.0366,0.512337958,0.054575879,9.387626302,28714.3203,144.6740561,36.08415864,FALSO,43560.49985,7496.108133,8211.217291,1598.84724,3833.181781,5600.981323,718.5688657,1554.672108,1372.570512,84.76327316,589.4066851,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,30356.53675,37945.67094,20145
550,726.6670994,VERO,7,0.15,20,0.82,0.27,105592.6328,0.433516733,0.054589538,7.941388578,33649.01749,191.9425376,36.6551192,FALSO,47065.65298,8475.670494,8211.217291,2121.228953,4340.59939,6589.713918,704.6404886,2040.809826,1372.570512,112.457466,596.561996,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,38381.97983,47977.47478,20145
650,726.6670994,VERO,8,0.1,20,0.76,0.23,79732.42776,0.596426667,0.037675864,15.83047078,25498.87178,122.6474743,31.32378959,VERO,40930.12541,6722.426289,8211.217291,1355.423225,3203.128861,4959.649226,606.3323093,1321.081413,1372.570512,71.85809015,584.7442848,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,18657.30235,23321.62794,20145
550,726.6670994,VERO,7,0.15,20,0.82,0.23,105549.9352,0.433516733,0.054627378,7.935887608,33696.06972,191.8653058,36.647744,FALSO,47019.5995,8423.795436,8211.217291,2120.375435,4338.730042,6599.166156,704.5049489,2040.014598,1372.570512,112.4122166,596.6302218,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,38385.33566,47981.66958,20145
650,726.6670994,VERO,9,0.12,20,0.76,0.27,79726.49759,0.596426667,0.038331576,15.55967004,23985.01959,122.6363442,33.2223885,VERO,40698.08853,6759.144817,8211.217291,1355.300223,3202.810498,4658.56672,641.4204129,1320.963379,1372.570512,71.85156914,582.5491991,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,18883.40907,23604.26133,20145
650,726.6670994,VERO,9,0.12,20,0.76,0.23,79683.23013,0.596426667,0.038401663,15.53127198,24026.44062,122.5709603,33.21353102,VERO,40640.60012,6696.853953,8211.217291,1354.577641,3200.940267,4666.797122,641.256926,1320.269986,1372.570512,71.81326127,582.6092596,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,18897.63001,23622.03752,20145
700,700.8505081,FALSO,8,0.15,25,0.8,0.31,89042.15325,0.579680841,0.055164776,10.50817001,29771.98481,127.1688019,31.89593102,VERO,41947.77739,6353.642878,8211.217291,1405.390113,3612.26857,5812.454902,638.623173,1369.029845,1372.570512,74.50709677,590.9402987,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,26949.37586,33686.71983,20145
700,700.8505081,FALSO,8,0.15,25,0.8,0.27,88998.82531,0.579680841,0.055205822,10.50035696,29796.24164,127.1072455,31.88821043,VERO,41903.17153,6307.562085,8211.217291,1404.70983,3610.372347,5817.307823,638.4753915,1368.377043,1372.570512,74.47103141,590.975471,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,26950.65378,33688.31722,20145
700,700.8505081,FALSO,8,0.15,25,0.8,0.23,88980.97507,0.579680841,0.055273075,10.48758073,29857.39633,127.0819945,31.88504283,VERO,41867.21933,6260.685888,8211.217291,1404.430771,3609.594497,5829.54326,638.4147593,1368.109257,1372.570512,74.45623704,591.0641454,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,26968.75574,33710.94468,20145
700,669.7000213,FALSO,7,0.15,30,0.82,0.31,91363.32895,0.55174857,0.055578048,9.927455,33867.5745,130.4960458,30.22370462,VERO,42884.57743,6298.886069,8211.217291,1442.160733,3714.763356,6633.623263,633.5230723,1404.315085,1372.570512,76.45650007,596.8789037,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,28333.75153,35417.18941,20145
700,669.7000213,FALSO,7,0.15,30,0.82,0.27,91326.43018,0.55174857,0.055616795,9.920538804,33895.34108,130.4435404,30.21762371,VERO,42844.97286,6256.569192,8211.217291,1441.580476,3713.145938,6639.202422,633.4012175,1403.758268,1372.570512,76.4257376,596.9191652,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,28336.45732,35420.57165,20145
700,669.7000213,FALSO,7,0.15,30,0.82,0.23,91316.92113,0.55174857,0.055680474,9.909193149,33963.74789,130.4300601,30.2160623,VERO,42815.21825,6213.716072,8211.217291,1441.4315,3712.73068,6652.94812,633.3699282,1403.61531,1372.570512,76.41783961,597.0183551,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,28356.70288,35445.87861,20145
650,700.8505081,VERO,9,0.1,25,0.76,0.31,79623.06882,0.596426667,0.035344347,16.87473994,24341.11817,122.475824,33.20063879,VERO,41662.30276,7638.079066,8211.217291,1353.526254,3198.219004,4729.338017,663.5745767,1319.261071,1372.570512,71.75752175,583.065542,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,17815.76606,22269.70758,20145
650,700.8505081,VERO,9,0.12,25,0.76,0.31,79568.65021,0.596426667,0.037007078,16.1165565,24347.50894,122.3935868,33.18949053,VERO,41037.67484,7016.565938,8211.217291,1352.61742,3195.866705,4730.608413,663.361561,1318.38895,1372.570512,71.7093397,583.0748086,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,18385.97537,22982.46921,20145
650,700.8505081,VERO,9,0.1,25,0.76,0.27,79531.94405,0.596426667,0.035391982,16.85202803,24346.25423,122.3361471,33.18170165,VERO,41574.75332,7556.965059,8211.217291,1351.982633,3194.22371,4730.358994,663.212733,1317.779806,1372.570512,71.67568629,583.0729893,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,17812.19073,22265.23841,20145
600,726.6670994,VERO,11,0.15,20,0.82,0.31,102073.6596,0.472927345,0.055883794,8.462692199,27055.86535,170.0916993,43.25515799,FALSO,46458.74883,9715.063595,8211.217291,1879.747146,4185.983482,5269.894221,825.481067,1811.951698,1372.570512,99.65524962,587.0019254,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,35469.91078,44337.38847,20145
600,726.6670994,VERO,11,0.15,20,0.82,0.27,101925.6164,0.472927345,0.05591625,8.457780066,27054.61545,169.8457254,43.22387048,FALSO,46347.39185,9616.50865,8211.217291,1877.028796,4179.488642,5269.644937,824.9102394,1809.32889,1372.570512,99.51113563,587.0001131,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,35433.22457,44291.53071,20145
600,726.6670994,VERO,11,0.15,20,0.82,0.23,101798.7309,0.472927345,0.055965866,8.45028196,27086.05581,169.6366555,43.19725929,FALSO,46241.82513,9515.294739,8211.217291,1874.718286,4173.968239,5275.91563,824.424715,1807.098728,1372.570512,99.3886434,587.0457016,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,35411.9058,44264.88226,20145
650,700.8505081,VERO,9,0.12,25,0.76,0.27,79499.60494,0.596426667,0.037052655,16.09673245,24359.03229,122.287744,33.17513671,VERO,40968.65821,6950.897845,8211.217291,1351.447711,3192.839193,4732.899125,663.0872905,1317.266493,1372.570512,71.64732729,583.0915175,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,18385.94673,22982.43341,20145
650,700.8505081,VERO,9,0.1,25,0.76,0.23,79459.45712,0.596426667,0.035467354,16.81621534,24380.51055,122.2245697,33.1665664,VERO,41492.05303,7473.367723,8211.217291,1350.749548,3191.032166,4737.168847,662.9235279,1316.596532,1372.570512,71.61031401,583.122661,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,17822.40409,22278.00511,20145
650,700.8505081,VERO,10,0.1,25,0.76,0.31,79458.63414,0.596426667,0.033902869,17.59221833,23069.66666,122.2222347,34.96029672,VERO,42042.9567,8252.427725,8211.217291,1350.723743,3190.965376,4476.796958,697.1585331,1316.57177,1372.570512,71.60894596,581.2219373,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,17270.67745,21588.34681,20145
600,726.6670994,VERO,10,0.15,20,0.82,0.31,101952.3653,0.472927345,0.056604816,8.354895969,28166.51966,169.8913879,41.217883,FALSO,46055.32817,9135.339728,8211.217291,1877.53343,4180.694342,5491.55083,788.2732592,1809.81587,1372.570512,99.53788891,588.6123742,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,35752.03712,44690.0464,20145
600,726.6670994,VERO,10,0.15,20,0.82,0.27,101831.0348,0.472927345,0.056635812,8.350323372,28170.61402,169.6897769,41.19341901,FALSO,45962.54988,9052.00521,8211.217291,1875.305351,4175.370888,5492.36848,787.8259765,1807.665453,1372.570512,99.41976678,588.618311,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,35723.4849,44654.35612,20145
600,726.6670994,VERO,10,0.15,20,0.82,0.23,101732.1204,0.472927345,0.056683884,8.343241672,28207.97682,169.5271413,41.17367378,FALSO,45876.38143,8966.604218,8211.217291,1873.508003,4171.076562,5499.830063,787.46496,1805.930217,1372.570512,99.32447995,588.6724871,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,35710.73893,44638.42367,20145
700,700.8505081,FALSO,7,0.15,25,0.8,0.31,90712.16923,0.579680841,0.057288992,10.11853789,32730.73645,129.5678675,30.11602684,VERO,42357.9304,6073.476626,8211.217291,1431.903086,3686.171049,6405.332985,604.5111562,1394.471805,1372.570512,75.91268846,595.2304885,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,28209.23883,35261.54854,20145
700,700.8505081,FALSO,7,0.15,25,0.8,0.27,90682.66502,0.579680841,0.057328804,10.11151109,32759.33926,129.525882,30.11114701,VERO,42323.56778,6035.652874,8211.217291,1431.439089,3684.877696,6411.073496,604.4175141,1394.026551,1372.570512,75.88808952,595.2719626,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,28214.09723,35267.62154,20145
700,700.8505081,FALSO,7,0.15,25,0.8,0.23,90680.3864,0.579680841,0.057394732,10.09989624,32826.69059,129.5227153,30.11077892,VERO,42298.80318,5997.447748,8211.217291,1431.404092,3684.780146,6424.591405,604.4104505,1393.992967,1372.570512,75.88623415,595.369622,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,28236.58322,35295.72902,20145
700,726.6670994,FALSO,11,0.15,20,0.8,0.31,91114.5265,0.579680841,0.057442353,10.09152331,25361.06584,130.1383959,37.83546426,FALSO,42581.90724,7629.183268,8211.217291,1438.20821,3703.746034,4932.218267,726.3173028,1400.522227,1372.570512,76.24695611,584.5444661,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,28387.61926,35484.52407,20145
650,700.8505081,VERO,9,0.12,25,0.76,0.23,79450.21078,0.596426667,0.037125863,16.06499141,24399.98224,122.2115017,33.16479331,VERO,40905.25769,6883.371557,8211.217291,1350.605129,3190.658371,4741.039777,662.8896471,1316.457947,1372.570512,71.60265759,583.1508949,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,18399.95309,22999.94136,20145
600,726.6670994,VERO,9,0.15,20,0.82,0.31,102179.0407,0.472927345,0.057472797,8.228716342,29624.87262,170.2687669,39.14612244,FALSO,45813.75338,8619.716711,8211.217291,1881.703986,4190.658879,5783.02581,750.3524883,1813.839083,1372.570512,99.75899196,590.726986,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,36220.28732,45275.35915,20145
700,726.6670994,FALSO,11,0.15,20,0.8,0.27,91021.05189,0.579680841,0.057485896,10.08387935,25373.92949,130.0053364,37.81611693,FALSO,42502.10175,7554.212222,8211.217291,1436.737718,3699.647166,4934.778646,725.9622353,1399.111138,1372.570512,76.16899766,584.5631184,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,28373.95014,35467.43767,20145
650,726.6670994,VERO,10,0.12,20,0.76,0.31,79425.89607,0.596426667,0.036921937,16.15372112,22689.2833,122.1739739,34.95339381,VERO,40957.5427,7269.315851,8211.217291,1350.190395,3189.584933,4401.324548,673.3342418,1316.059967,1372.570512,71.58067039,580.6703815,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,18323.35337,22904.19172,20145
600,726.6670994,VERO,9,0.15,20,0.82,0.27,102082.5035,0.472927345,0.057502367,8.224484835,29634.41764,170.1092876,39.12778537,FALSO,45737.94442,8550.087421,8211.217291,1879.94152,4186.447892,5784.935101,750.0164655,1812.139198,1372.570512,99.66555441,590.7408263,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,36199.55905,45249.44881,20145
700,700.8505081,FALSO,11,0.15,25,0.82,0.31,93174.12643,0.55174857,0.057531585,9.5903593,26357.31749,133.072532,38.25961124,FALSO,43414.16177,8079.270792,8211.217291,1470.634447,3794.131556,5130.630664,759.930212,1431.63858,1372.570512,77.96604095,585.989031,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,29614.96466,37018.70583,20145
650,726.6670994,VERO,10,0.12,20,0.76,0.27,79346.38432,0.596426667,0.036967162,16.13395869,22698.19042,122.0520774,34.93595246,VERO,40880.58692,7197.09948,8211.217291,1348.843272,3186.098227,4403.091391,673.0130354,1314.767262,1372.570512,71.50925231,580.6832968,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,18320.7974,22900.99675,20145
600,726.6670994,VERO,9,0.15,20,0.82,0.23,102007.7256,0.472927345,0.057549128,8.217802113,29677.04538,169.9851133,39.11350175,FALSO,45668.74214,8478.605715,8211.217291,1878.569223,4183.169121,5793.462174,749.7547164,1810.81531,1372.570512,99.59280177,590.8026365,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,36193.98343,45242.47929,20145
