W_S,W_S_max,AR,t_c,sweep25,M,lambda,WTO,S,b,c_root,S_vert,S_orizz,CL_crociera,CD,Cd0,Cdi,Cdw,E_crociera,T,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_elec,W_antiice,W_instr,W_avionics,W_engine_sys,W_furn,W_services,W_crew,W_fuel,V_fuel,W_block_fuel,W_payload,ADP,flight_cost,maintenance_cost,DOC,PREE
700,700.8505081,10,0.12,25,0.82,0.23,83975.81174,119.9345223,34.63156397,6.387340119,21.58821402,29.98363058,0.556849748,0.047623544,0.024715758,0.011191113,0.011716672,11.69274071,29353.6107,42918.59852,7356.410234,8211.217291,1266.532871,3389.420132,6200.688977,690.8902671,1270.083344,1372.570512,70.26859517,590.3336562,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,23182.21322,28977.76652,19765.59233,17875,87.56804925,5482.686687,1026.044907,0.042947749,0.339130995
600,700.8505081,8,0.12,25,0.82,0.31,83686.23285,139.447866,33.40034323,7.266041344,25.10061587,34.86196649,0.477299784,0.041046346,0.022072686,0.010159346,0.008814314,11.62831375,26566.68031,42616.58432,7289.967814,8211.217291,1472.597735,3376.858726,5584.400906,667.3899018,1473.404894,1372.570512,81.70129375,586.2926071,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,23194.64853,28993.31067,19775.55837,17875,86.1649759,5482.109258,1008.595611,0.0428288,0.338960088
700,700.8505081,10,0.12,25,0.82,0.27,84101.29944,120.1129155,34.65731027,6.190145533,21.6203248,30.02822888,0.556849748,0.04757771,0.024724547,0.01113649,0.011716672,11.70400487,29397.27189,43025.54697,7443.775912,8211.217291,1268.416739,3394.915423,6210.374953,691.3812909,1271.942132,1372.570512,70.37311419,590.3969649,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,23200.75247,29000.94058,19781.51206,17875,87.72427024,5485.535104,1027.569441,0.042976604,0.33885807
600,726.6670994,7,0.1,20,0.82,0.23,83589.13461,139.2871195,31.22514751,8.34956275,25.07168152,34.82177988,0.477299784,0.041131665,0.022049495,0.011237207,0.007844963,11.60419302,27968.21895,42511.87073,6944.378249,8211.217291,1470.900221,3372.61442,5893.838678,604.506789,1471.729978,1372.570512,81.60711382,588.3248382,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,23202.26387,29002.82984,19781.81654,17875,86.53804668,5482.28967,1014.296949,0.04286761,0.338852854
600,726.6670994,7,0.1,20,0.82,0.27,83645.8201,139.3812372,31.23569529,8.088903158,25.0886227,34.8453093,0.477299784,0.0410977,0.022054235,0.011198502,0.007844963,11.61378329,27935.68445,42566.56077,7001.599986,8211.217291,1471.894122,3375.099478,5886.644173,604.7020039,1472.710648,1372.570512,81.66225655,588.2776631,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,23204.25932,29005.32415,19783.61086,17875,86.59845606,5482.883936,1014.809366,0.042874913,0.338822121
650,726.6670994,8,0.12,20,0.8,0.27,82521.84241,126.934519,31.86653656,7.199201093,22.84821342,31.73362975,0.543251676,0.046542801,0.023332314,0.012721901,0.010488586,11.67208815,26542.69585,41459.59097,6503.326271,8211.217291,1340.454255,3325.755132,5579.11436,616.3721569,1343.020622,1372.570512,74.36983243,586.2578297,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,23187.25144,28984.0643,19792.41459,17875,83.5755751,5385.11288,987.2268785,0.043049795,0.338671412
650,726.6670994,8,0.12,20,0.8,0.23,82477.34315,126.8663313,31.85797625,7.431619502,22.83593964,31.71658283,0.543251676,0.046588173,0.023327544,0.012772042,0.010488586,11.66072088,26583.34718,41411.42127,6449.716514,8211.217291,1339.734179,3323.804693,5588.07472,616.2138652,1342.310133,1372.570512,74.32988187,586.3167741,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,23190.92187,28988.65234,19795.44993,17875,83.52775016,5385.213342,986.8414182,0.043047869,0.338619482
600,726.6670994,7,0.1,20,0.82,0.31,83720.71066,139.5055739,31.24962427,7.844882376,25.1110033,34.87639347,0.477299784,0.041080731,0.022059326,0.011176441,0.007844963,11.61858066,27931.22064,42627.59489,7057.405485,8211.217291,1473.207143,3378.38243,5885.65711,604.9597921,1474.006189,1372.570512,81.73510431,588.2711906,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,23218.11577,29022.64472,19795.47136,17875,86.67733099,5484.887546,1015.537914,0.042892941,0.338619115
550,633.4527129,8,0.15,35,0.82,0.23,84913.78949,154.3512781,35.1398666,8.08565614,27.78323006,38.58781953,0.437524802,0.03692426,0.021317944,0.009503527,0.006102788,11.84925052,27635.77973,43818.5413,7774.846762,8211.217291,1629.980789,3430.743674,5820.350141,771.6808903,1628.692728,1372.570512,90.43307351,587.8428013,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,23220.24819,29025.31024,19799.62942,17875,88.13702826,5493.05851,1028.682263,0.04303359,0.338548003
650,726.6670994,8,0.12,20,0.8,0.31,82587.30969,127.0348846,31.87913231,6.981729542,22.86627922,31.75872115,0.543251676,0.046519539,0.02333763,0.012693323,0.010488586,11.67792465,26532.31349,41515.00479,6555.775266,8211.217291,1341.514136,3328.625988,5576.826019,616.6050659,1344.066393,1372.570512,74.42863575,586.2427752,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,23197.3049,28996.63113,19801.0465,17875,83.64401465,5386.607712,987.8527274,0.043064121,0.338523774
550,633.4527129,8,0.15,35,0.82,0.27,84985.52059,154.4811418,35.15464599,7.833848397,27.80660553,38.62028546,0.437524802,0.036892677,0.021323671,0.009466218,0.006102788,11.85939412,27604.13362,43884.91189,7842.001914,8211.217291,1631.352176,3433.886828,5813.357428,771.9911661,1630.045858,1372.570512,90.50915954,587.7969144,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,23225.6087,29032.01087,19804.30734,17875,88.21263673,5494.117227,1029.336901,0.043044895,0.338468036
700,700.8505081,10,0.12,25,0.82,0.31,84232.74041,120.2998613,34.6842704,6.005175471,21.65397504,30.07496533,0.556849748,0.047552334,0.024730304,0.011105357,0.011716672,11.71025055,29443.02631,43129.71979,7527.426511,8211.217291,1270.390925,3400.674173,6220.526302,691.8954472,1273.890036,1372.570512,70.48264411,590.4633088,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,23228.02062,29035.02577,19804.82435,17875,87.87750679,5489.370532,1029.069291,0.043011808,0.3384592
550,633.4527129,8,0.15,35,0.82,0.31,85076.37991,154.645615,35.17335525,7.598155191,27.83621069,38.66140374,0.437524802,0.036877265,0.021329523,0.009444954,0.006102788,11.86435072,27602.15724,43957.96997,7907.578983,8211.217291,1633.089046,3437.86765,5812.920732,772.3839368,1631.759605,1372.570512,90.60552292,587.7940487,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,23243.40995,29054.26243,19819.53882,17875,88.30774552,5496.653097,1030.220389,0.043067458,0.33820792
600,726.6670994,8,0.15,20,0.76,0.27,82574.90819,137.6013343,33.17846703,7.452078352,24.76824018,34.40033358,0.555637768,0.045323236,0.022727412,0.013308631,0.009287193,12.25944614,25836.03883,41521.02937,6450.227109,8211.217291,1453.097987,3328.103442,5423.492059,640.6097144,1454.164743,1372.570512,80.61942689,585.233177,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,23178.87882,28973.59853,19836.08337,17875,81.26319823,5206.673464,970.4293355,0.043826843,0.337925833
600,726.6670994,8,0.15,20,0.76,0.31,82626.49931,137.6870188,33.18879555,7.226465894,24.78366338,34.42175469,0.555637768,0.04530225,0.022736322,0.013278735,0.009287193,12.26512508,25823.61091,41565.85376,6493.503198,8211.217291,1454.002832,3330.365827,5420.757509,640.8003616,1455.057543,1372.570512,80.66962868,585.2151565,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,23185.64555,28982.05694,19841.91977,17875,81.31513382,5207.679708,970.9048993,0.043837357,0.337826434
600,726.6670994,8,0.15,20,0.76,0.23,82545.54289,137.5537207,33.17272623,7.693278735,24.75966972,34.38843017,0.555637768,0.045366427,0.02271815,0.013361084,0.009287193,12.24777444,25877.26568,41483.92318,6406.379255,8211.217291,1452.595177,3326.846267,5432.563911,640.5037478,1453.668628,1372.570512,80.59153048,585.2929559,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,23186.61971,28983.27464,19842.61459,17875,81.23178444,5207.277407,970.1915668,0.043829441,0.337814605
650,700.8505081,8,0.12,25,0.82,0.27,83218.44129,128.0034614,32.00043267,7.224986671,23.04062305,32.00086535,0.517074766,0.045401464,0.023263339,0.011949966,0.010188159,11.3889448,27274.98095,41933.13109,6743.333039,8211.217291,1351.742503,3356.331166,5740.656283,640.6233074,1354.158592,1372.570512,74.99611651,587.319643,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,23410.3102,29262.88775,19957.1755,17875,85.52243939,5502.42633,1003.736963,0.042930802,0.335875435
650,700.8505081,8,0.12,25,0.82,0.23,83165.33666,127.9220694,31.9902572,7.457922079,23.0259725,31.98051736,0.517074766,0.045445111,0.023259888,0.011997064,0.010188159,11.37800639,27315.21111,41878.85648,6684.39545,8211.217291,1350.882987,3354.003028,5749.539084,640.4285641,1353.310519,1372.570512,74.94842965,587.3779768,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,23411.48018,29264.35023,19958.07506,17875,85.46532641,5502.200394,1003.268136,0.042926218,0.335860296
650,700.8505081,8,0.12,25,0.82,0.31,83292.45356,128.1168957,32.01460863,7.007023335,23.06104122,32.02922392,0.517074766,0.045378847,0.023267567,0.011923122,0.010188159,11.39462095,27266.20735,41994.73126,6800.920753,8211.217291,1352.940392,3359.575842,5738.719186,640.8946093,1355.340533,1372.570512,75.06257666,587.3069213,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,23422.7223,29278.40288,19967.80774,17875,85.60068421,5504.267391,1004.452477,0.042947671,0.335696592
650,726.6670994,7,0.1,20,0.82,0.27,83312.9425,128.1487928,29.9506519,7.806732427,23.0667827,32.03719819,0.517074766,0.045399235,0.023286884,0.013142686,0.008969664,11.38950406,28766.96631,42001.87455,6532.367773,8211.217291,1353.277232,3360.488227,6070.636498,580.8972029,1355.672889,1372.570512,75.08126488,589.4830218,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,23436.06795,29295.08493,19979.13888,17875,86.15058762,5505.85412,1011.92034,0.043007418,0.335506202
650,726.6670994,7,0.1,20,0.82,0.23,83267.14083,128.0785893,29.94244688,8.058751934,23.05414607,32.01964732,0.517074766,0.045440869,0.023283094,0.013188111,0.008969664,11.37906849,28806.72957,41953.57744,6478.877546,8211.217291,1352.535869,3358.480125,6079.446185,580.7450664,1354.941395,1372.570512,75.04013327,589.5406785,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,23438.56339,29298.20423,19981.17274,17875,86.10088323,5505.820913,1011.517501,0.043004541,0.335472051
650,726.6670994,7,0.1,20,0.82,0.31,83379.27212,128.2504495,29.96252904,7.570884219,23.08508091,32.06261237,0.517074766,0.045377846,0.023291386,0.013116796,0.008969664,11.3948725,28758.04738,42057.50264,6584.664392,8211.217291,1354.350747,3363.396019,6068.660585,581.117424,1356.732113,1372.570512,75.14082467,589.4700894,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,23446.76948,29308.46185,19988.31016,17875,86.22094112,5507.458037,1012.563125,0.043022243,0.335352261
700,700.8505081,9,0.12,25,0.82,0.23,83684.34162,119.5206604,32.79765149,6.772071131,21.51371887,29.8801651,0.556849748,0.048794061,0.024676212,0.012401176,0.011716672,11.41224438,29252.31924,42303.30211,6820.419773,8211.217291,1262.162405,3376.671378,6178.221673,655.8724795,1265.771061,1372.570512,70.02611705,590.1867836,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,23506.03951,29382.54938,20038.99508,17875,86.72093912,5515.925424,1017.984201,0.043113886,0.334504049
700,726.6670994,9,0.15,20,0.76,0.27,82366.78561,117.6444596,32.53920922,6.514487239,21.17600273,29.41111491,0.648244063,0.053873406,0.025285654,0.016137515,0.012450237,12.03272849,27770.17999,41061.55199,6012.799647,8211.217291,1242.349344,3318.876288,5850.053706,628.8049742,1246.221769,1372.570512,68.92686732,588.0376817,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,23430.23363,29287.79204,20049.43776,17875,81.39397818,5230.905022,974.4862751,0.044027552,0.334329824
700,726.6670994,9,0.15,20,0.76,0.23,82308.01961,117.5609109,32.52765282,6.724296018,21.16096396,29.39022772,0.648244063,0.05392861,0.025269463,0.01620891,0.012450237,12.02041112,27750.45816,41002.29309,5962.51756,8211.217291,1241.467053,3316.302628,5845.694444,628.5914767,1245.351223,1372.570512,68.87791683,588.009085,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,23430.72652,29288.40815,20049.76939,17875,81.31186728,5230.59201,973.6761331,0.044019583,0.334324294
700,700.8505081,9,0.12,25,0.82,0.27,83786.03852,119.6652726,32.81748701,6.562177539,21.53974907,29.91631816,0.556849748,0.048750176,0.02468695,0.012346553,0.011716672,11.42251771,29287.71265,42391.67103,6892.934831,8211.217291,1263.689539,3381.126065,6186.071658,656.2516829,1267.277865,1372.570512,70.1108441,590.238104,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,23519.36749,29399.20936,20050.4509,17875,86.85009616,5518.048954,1019.243506,0.043136207,0.334312931
700,726.6670994,9,0.15,20,0.76,0.31,82437.17293,117.7446674,32.55306447,6.317873111,21.19404013,29.43616684,0.648244063,0.05384509,0.02529803,0.016096823,0.012450237,12.03905617,27793.8342,41120.78506,6061.265853,8211.217291,1243.407558,3321.963115,5855.282433,629.0609372,1247.265896,1372.570512,68.98557816,588.0719803,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,23441.38787,29301.73484,20059.02906,17875,81.47745626,5232.472694,975.3150478,0.044044555,0.334169963
700,700.8505081,9,0.12,25,0.82,0.31,83894.74994,119.8199365,32.83868798,6.365328886,21.56758857,29.95498412,0.556849748,0.048726665,0.024694573,0.01231542,0.011716672,11.42802907,29325.56616,42478.0927,6962.400259,8211.217291,1265.322821,3385.890387,6194.467956,656.6569792,1268.889403,1372.570512,70.20146032,590.2929916,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,23541.65724,29427.07155,20069.50356,17875,86.97750427,5521.192718,1020.490219,0.043165178,0.333995556
600,633.4527129,8,0.15,35,0.82,0.23,84514.03742,140.8243357,33.56478342,7.771401421,25.34838043,35.20608393,0.477299784,0.041381974,0.022518842,0.011309983,0.007553149,11.53400235,28412.68256,43078.91782,7204.627976,8211.217291,1487.133535,3413.202695,5992.178487,738.5804396,1487.747181,1372.570512,82.50775544,588.9693104,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,23560.1196,29450.1495,20086.23649,17875,87.44477731,5527.307294,1023.447182,0.043225036,0.333717319
600,633.4527129,8,0.15,35,0.82,0.27,84572.16013,140.9208045,33.57627788,7.528851768,25.36574482,35.23020114,0.477299784,0.041342318,0.022523586,0.011265582,0.007553149,11.54506598,28372.47684,43137.0279,7266.8268,8211.217291,1488.152266,3415.749835,5983.278682,738.8222402,1488.752349,1372.570512,82.56427568,588.9110121,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,23560.13223,29450.16528,20086.35341,17875,87.50685605,5527.694026,1023.963672,0.043230996,0.333715377
550,669.7000213,8,0.15,30,0.8,0.23,84672.52961,153.9144389,35.0901056,8.075718861,27.704599,38.47860973,0.459674495,0.038798911,0.021353932,0.009922342,0.007522637,11.8476134,26806.67645,43259.43287,7453.986353,8211.217291,1625.367679,3420.170649,5637.316321,730.7125865,1624.141032,1372.570512,90.17713322,586.6406015,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,23538.09675,29422.62093,20093.48313,17875,86.01194357,5436.358542,1010.49295,0.043553176,0.333596966
550,669.7000213,8,0.15,30,0.8,0.27,84732.17762,154.0223881,35.10240881,7.823745029,27.72402985,38.50559702,0.459674495,0.038767381,0.021361356,0.009883388,0.007522637,11.85724904,26773.95963,43316.23333,7512.863898,8211.217291,1626.507644,3422.783393,5630.101004,730.9575125,1625.26582,1372.570512,90.24037969,586.5931621,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,23540.9443,29426.18037,20096.00443,17875,86.07344615,5437.047129,1011.018749,0.04356138,0.333555112
600,633.4527129,8,0.15,35,0.82,0.31,84652.15807,141.0535596,33.5920895,7.301922299,25.38964073,35.2633899,0.477299784,0.04132226,0.022528835,0.011240275,0.007553149,11.55066997,28365.11231,43202.9969,7327.735775,8211.217291,1489.554186,3419.25507,5981.648581,739.1548515,1490.135606,1372.570512,82.64205571,588.9003335,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,23574.16117,29467.70146,20098.36786,17875,87.5910079,5529.748299,1024.737128,0.043249655,0.333515888
550,669.7000213,8,0.15,30,0.8,0.31,84810.90371,154.1649182,35.1186467,7.587896715,27.74968528,38.54122956,0.459674495,0.038752475,0.021368651,0.009861187,0.007522637,11.86181005,26769.38164,43379.64064,7570.440686,8211.217291,1628.012791,3426.233118,5629.091426,731.2807622,1626.75093,1372.570512,90.32388688,586.5865241,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,23556.26307,29445.32884,20109.12444,17875,86.15383214,5439.184,1011.765645,0.043580862,0.333337487
650,726.6670994,8,0.15,20,0.76,0.27,82389.21312,126.7315124,31.84104426,7.194292438,22.81167224,31.68287811,0.601940915,0.050312342,0.02391125,0.015619157,0.010781935,11.96408058,26549.58262,40981.07788,6019.380248,8211.217291,1338.310464,3319.948335,5580.632279,615.9007644,1340.905372,1372.570512,74.25089264,586.2678155,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,23533.13524,29416.41905,20136.99369,17875,80.84613647,5241.495876,967.5102372,0.044053199,0.332876153
650,726.6670994,8,0.15,20,0.76,0.31,82433.28971,126.7990795,31.84953118,6.976203659,22.82383431,31.69976988,0.601940915,0.050285677,0.023919671,0.015584071,0.010781935,11.97042488,26532.81915,41021.52189,6059.996615,8211.217291,1339.023986,3321.881023,5576.937469,616.0577026,1341.609395,1372.570512,74.29047961,586.2435084,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,23536.76782,29420.95978,20140.14737,17875,80.89112163,5242.136897,967.9138683,0.044060611,0.332824029
650,726.6670994,8,0.15,20,0.76,0.23,82369.8946,126.7030523,31.83746878,7.427542321,22.80654941,31.67576308,0.601940915,0.050365437,0.023902785,0.015680717,0.010781935,11.95146814,26597.97663,40949.31201,5978.370882,8211.217291,1338.009919,3319.134263,5591.299554,615.8346469,1340.608828,1372.570512,74.2342181,586.3379868,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,23545.5826,29431.97825,20147.55503,17875,80.82380535,5242.641258,967.3682692,0.044060318,0.33270166
650,700.8505081,7,0.15,25,0.76,0.27,82856.14909,127.4486204,29.86871846,7.788764857,22.94075167,31.8621551,0.601940915,0.04998824,0.024234799,0.018466955,0.007286486,12.04165046,29281.72793,41423.83899,5834.226882,8211.217291,1345.88327,3340.460486,6184.74425,599.7645627,1348.377361,1372.570512,74.67103997,590.2294262,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,23557.3101,29446.63763,20158.24408,17875,82.39197908,5246.832242,986.1177745,0.044223082,0.332525242
650,700.8505081,7,0.15,25,0.76,0.31,82890.25277,127.5008797,29.87484155,7.552241638,22.95015834,31.87521992,0.601940915,0.04996056,0.024243498,0.018430576,0.007286486,12.04832214,29261.57138,41457.60397,5869.752305,8211.217291,1346.435138,3341.955311,6180.273665,599.882104,1348.921883,1372.570512,74.70165823,590.2001992,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,23557.6488,29447.06099,20158.58342,17875,82.42750525,5247.076959,986.4286225,0.044227024,0.332519645
700,726.6670994,8,0.12,20,0.8,0.23,82623.86824,118.0110551,30.72602221,7.206780382,21.24198993,29.50276379,0.585040267,0.051359699,0.024591084,0.014812546,0.011956069,11.39103759,27856.7155,41125.81844,6086.712444,8211.217291,1246.220667,3330.169003,5869.18363,595.2658159,1250.041554,1372.570512,69.14165244,588.1631582,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,23623.0498,29528.81225,20162.09031,17875,83.6196933,5432.120898,989.6572445,0.043383787,0.332461808
700,726.6670994,8,0.12,20,0.8,0.27,82693.17062,118.109633,30.73885268,6.982260997,21.25973395,29.52740826,0.585040267,0.051315163,0.024604699,0.014754394,0.011956069,11.40092384,27879.98499,41190.0337,6140.34911,8211.217291,1247.26167,3333.205626,5874.328334,595.5034458,1251.068698,1372.570512,69.19940838,588.1968989,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,23628.13692,29535.17114,20166.50846,17875,83.71196529,5433.111192,990.5588095,0.043396568,0.332388971
650,700.8505081,7,0.15,25,0.76,0.23,82847.75206,127.4351287,29.86713748,8.041700076,22.93832317,31.85878218,0.601940915,0.050043586,0.024226318,0.018530782,0.007286486,12.02833288,29335.29163,41399.31296,5798.449386,8211.217291,1345.740795,3340.07457,6196.625278,599.7342132,1348.236783,1372.570512,74.66313531,590.3070935,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,23573.43909,29466.79887,20171.94739,17875,82.37991428,5248.418469,986.07665,0.044234045,0.33229935
700,726.6670994,8,0.12,20,0.8,0.31,82771.35291,118.220929,30.75333204,6.771760004,21.27976722,29.55523224,0.585040267,0.051292314,0.024614994,0.01472125,0.011956069,11.40600256,27906.25659,41253.4733,6191.845097,8211.217291,1248.436977,3336.63402,5880.137112,595.7716091,1252.228359,1372.570512,69.2646157,588.2349927,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,23642.87962,29553.59952,20179.13068,17875,83.80428133,5435.186203,991.4653348,0.04341671,0.332181059
700,726.6670994,7,0.1,20,0.82,0.27,83300.57803,118.9776635,28.85903055,7.567598367,21.41597942,29.74441586,0.556849748,0.04998073,0.024527152,0.015242405,0.010211172,11.14128883,29745.79671,41621.35439,6151.920704,8211.217291,1256.428247,3359.944712,6287.726547,560.6401849,1260.113242,1372.570512,69.70797986,590.9023259,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,23804.22364,29755.27955,20290.85064,17875,85.99315296,5545.802031,1011.933843,0.043271103,0.330352094
700,726.6670994,7,0.1,20,0.82,0.23,83264.42038,118.9262041,28.85278893,7.81228904,21.40671674,29.73155103,0.556849748,0.050030658,0.024524398,0.015295088,0.010211172,11.13017031,29792.77029,41578.51687,6101.396081,8211.217291,1255.884826,3358.359541,6298.156392,560.5242645,1259.577055,1372.570512,69.67783028,590.9704376,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,23810.90351,29763.62938,20296.45472,17875,85.95292044,5546.289259,1011.628365,0.043272302,0.33026088
700,726.6670994,7,0.1,20,0.82,0.31,83359.65649,119.0617304,28.86922432,7.338689007,21.43111148,29.76543261,0.556849748,0.049954558,0.024531007,0.015212378,0.010211172,11.14712597,29732.61117,41672.52373,6201.444729,8211.217291,1257.316011,3362.53434,6284.799071,560.829503,1260.989187,1372.570512,69.75723397,590.8832069,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,23812.13277,29765.16596,20297.63982,17875,86.05626502,5547.053489,1012.503427,0.043283119,0.330241598
650,669.7000213,9,0.15,30,0.8,0.23,84198.17109,129.5035252,34.13988469,7.009841745,23.31063454,32.3758813,0.543251676,0.046915153,0.02385069,0.012351908,0.010712555,11.57945006,28600.56574,42531.66471,6893.453279,8211.217291,1367.583481,3399.239061,6033.778409,711.7845523,1369.788681,1372.570512,75.87499086,589.241741,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,23791.50638,29739.38298,20307.39793,17875,85.71766925,5460.223938,1010.480191,0.043714318,0.33008291
650,669.7000213,9,0.15,30,0.8,0.27,84289.20581,129.6428784,34.15824799,6.792212685,23.33571812,32.41071961,0.543251676,0.046874022,0.023863965,0.012297502,0.010712555,11.58961093,28631.34159,42612.01015,6959.58089,8211.217291,1369.055079,3403.225131,6040.594288,712.1505598,1371.240688,1372.570512,75.95663671,589.286366,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,23802.19566,29752.74457,20316.60836,17875,85.83297003,5461.948456,1011.609344,0.043733596,0.329933268
600,669.7000213,8,0.15,30,0.8,0.27,84240.5361,140.3700716,33.51060389,7.516174497,25.26661289,35.0925179,0.501463086,0.043324068,0.022549899,0.011762049,0.00901212,11.57469993,27448.73479,42554.40618,6948.849929,8211.217291,1482.336414,3401.208411,5779.027007,699.2367952,1483.013923,1372.570512,82.24160603,587.5715861,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,23811.12991,29763.91239,20324.1074,17875,85.33248911,5462.584655,1005.112954,0.043694006,0.329811532
600,669.7000213,8,0.15,30,0.8,0.23,84193.61683,140.2922317,33.50131122,7.758750901,25.25260171,35.07305793,0.501463086,0.043363884,0.022543357,0.011808407,0.00901212,11.56407226,27489.46218,42505.07585,6894.383623,8211.217291,1481.514409,3399.153145,5788.023233,699.0514238,1482.202861,1372.570512,82.19600032,587.6306408,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,23813.54098,29766.92622,20326.07545,17875,85.28322495,5462.538034,1004.713195,0.043690991,0.329779599
650,669.7000213,9,0.15,30,0.8,0.31,84388.49055,129.7949781,34.1782797,6.58815178,23.36309606,32.44874453,0.543251676,0.046852993,0.023873945,0.012266493,0.010712555,11.59481256,28664.93247,42691.00358,7023.055692,8211.217291,1370.661283,3407.575802,6048.034144,712.5498112,1372.825508,1372.570512,76.04575059,589.3350728,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,23822.48697,29778.10872,20333.9727,17875,85.94748011,5464.747021,1012.735297,0.043760109,0.32965152
600,669.7000213,8,0.15,30,0.8,0.31,84309.13672,140.4839314,33.52419202,7.28921577,25.28710764,35.12098284,0.501463086,0.043304408,0.022556661,0.011735627,0.00901212,11.57995468,27439.09036,42611.41474,7002.269844,8211.217291,1483.538796,3404.214736,5776.896786,699.5078492,1484.200298,1372.570512,82.30831547,587.5576017,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,23822.72198,29778.40247,20334.0465,17875,85.40300155,5464.260212,1005.759887,0.043709697,0.329650323
550,726.6670994,7,0.12,20,0.8,0.23,84692.06923,153.9504533,32.8276282,8.713769846,27.7110816,38.48761333,0.459674495,0.039466005,0.021080624,0.010422616,0.007962766,11.64735299,27451.31235,42985.22817,7131.49889,8211.217291,1625.747998,3421.042323,5779.596337,634.1322633,1624.516288,1372.570512,90.19823376,587.5753236,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,23831.84106,29789.80133,20342.41221,17875,85.89236655,5467.701862,1010.371381,0.043764101,0.329514756
550,726.6670994,7,0.12,20,0.8,0.27,84741.71199,154.0402904,32.83720501,8.441431044,27.72725227,38.5100726,0.459674495,0.039437911,0.021088429,0.010386716,0.007962766,11.65565027,27419.97786,43033.08439,7182.032827,8211.217291,1626.696696,3423.216692,5772.675435,634.3091179,1625.452356,1372.570512,90.25086852,587.5298886,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,23833.6276,29792.0345,20344.01001,17875,85.94300111,5468.212146,1010.798252,0.043770433,0.329488876
550,726.6670994,7,0.12,20,0.8,0.31,84809.1433,154.1623775,32.85021525,8.186457258,27.74922794,38.54059437,0.459674495,0.039425054,0.021096034,0.010366255,0.007962766,11.65945112,27414.7789,43087.17755,7231.453698,8211.217291,1627.98596,3426.171623,5771.527181,634.549374,1626.724456,1372.570512,90.32239827,587.5223501,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,23846.96575,29808.70719,20355.42871,17875,86.01120671,5470.065138,1011.430309,0.043787221,0.329304044
