W_S,S,S_wet,S_vert,S_orizz,b,lambda,c_root,c_tip,MAC,AR,t_c,sweep25,V_fuel,M,W_fuel,W_block_fuel,E_crociera,CD,Cd0,Cdi,Cdw,CL_crociera,CL_max,T,T_W,WTO,OEW,W_wing,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,ADP,flight_cost,maintenance_cost,DOC,PREE
550,162.3347534,334.3121911,29.22025561,40.58368835,33.70969109,0.23,8.914613386,2.050361079,6.198676159,7,0.12,35,27912.12153,0.8,22329.69722,19083.81,13.75075969,0.033429025,0.020950327,0.011956334,0.000522365,0.459674495,2.246196821,31890.50235,0.357180027,89304.921,45695.22377,8358.407218,1714.287907,3623.972271,6765.007225,741.6284894,1711.877476,90.94969771,5433.292764,1106.028067,0.044177873,0.418155568
550,162.4676293,334.5858358,29.24417327,40.61690733,33.72348447,0.27,8.636881814,2.33195809,6.088434955,7,0.12,35,27912.74642,0.8,22330.19713,19084.45,13.76621769,0.033391488,0.020953972,0.011915151,0.000522365,0.459674495,2.246196821,31853.28622,0.356471416,89378.27803,45768.0809,8433.247121,1715.691103,3627.188355,6756.706659,741.9185951,1713.261992,91.03033259,5433.822805,1106.705425,0.04418603,0.418141575
550,159.7238152,331.4269166,28.75028674,39.9309538,35.74619591,0.27,7.948303424,2.146041924,5.603032372,8,0.15,30,27851.32952,0.76,22281.06362,19086.8,14.13960556,0.036021841,0.021275002,0.012134208,0.002612631,0.509334621,2.37472826,28286.17006,0.321989555,87864.72674,44303.66312,7875.703,1686.71587,3560.778083,5964.176838,743.7684588,1684.672503,85.65399649,5238.938444,1054.21186,0.044650206,0.418090026
600,146.1861659,301.05579,26.31350986,36.54654147,31.98911004,0.27,8.25463538,2.228751553,5.8189763,7,0.12,30,27852.02603,0.76,22281.62082,19086.89,14.10816799,0.039384119,0.022316115,0.016467063,0.000600941,0.555637768,2.37472826,31520.56819,0.359365608,87728.26117,44166.64035,7388.504895,1543.755549,3554.775641,6682.52702,668.8551902,1543.615393,86.61766599,5238.148281,1070.423995,0.044759626,0.418087931
550,159.6255782,331.2230749,28.73260408,39.90639456,35.7352015,0.23,8.204587722,1.887055176,5.704967798,8,0.15,30,27856.48597,0.76,22285.18878,19090.14,14.12366012,0.036062509,0.021267846,0.012182033,0.002612631,0.509334621,2.37472826,28327.18794,0.322654919,87810.8894,44245.70062,7813.318141,1685.678468,3558.400395,5973.254653,743.5497629,1683.648911,85.59632471,5239.021126,1053.754484,0.044647548,0.418016879
600,146.2988211,301.2877921,26.33378779,36.57470526,32.00143352,0.31,8.005215164,2.481616701,5.728311981,7,0.12,30,27859.8162,0.76,22287.85296,19092.35,14.11792993,0.039356887,0.022321322,0.016434624,0.000600941,0.555637768,2.37472826,31508.38705,0.358950113,87796.11037,44228.25741,7447.204076,1544.94521,3557.750181,6679.812211,669.1015204,1544.789217,86.69042639,5239.198563,1071.092872,0.044771823,0.417968434
600,146.1158575,300.9109969,26.30085434,36.52896437,31.98141651,0.23,8.521330327,1.959905975,5.925211207,7,0.12,30,27864.88425,0.76,22291.9074,19095.48,14.08943464,0.039436484,0.022311565,0.016523978,0.000600941,0.555637768,2.37472826,31569.29902,0.360094375,87686.26172,44114.35432,7328.81334,1543.013078,3552.919224,6693.388345,668.7014047,1542.882806,86.5691376,5238.926757,1070.062926,0.044762587,0.417899965
550,159.8621159,331.7138905,28.77518086,39.96552897,35.76166841,0.31,7.708510365,2.389638213,5.51599818,8,0.15,30,27864.47577,0.76,22291.58062,19095.9,14.14745416,0.036001857,0.021282276,0.01210695,0.002612631,0.509334621,2.37472826,28277.37615,0.321610976,87941.07064,44369.49003,7936.851062,1688.176353,3564.125458,5962.230737,744.0762259,1686.113543,85.73301518,5240.474043,1054.94471,0.044666301,0.417890683
550,162.6408959,334.9426611,29.27536127,40.66022398,33.7414622,0.31,8.377006156,2.596871908,5.994355398,7,0.12,35,27931.10239,0.8,22344.88191,19097.1,13.77415967,0.033372235,0.020958191,0.011891679,0.000522365,0.459674495,2.246196821,31851.03908,0.356066534,89473.98497,45849.10305,8506.465298,1717.520834,3631.382043,6756.205486,742.2966992,1715.067364,91.13342358,5435.997394,1107.670367,0.04420724,0.417864395
550,159.3202199,328.1040609,28.67763959,39.83005498,33.39523229,0.27,8.564464746,2.312405481,6.037385673,7,0.12,20,28003.80245,0.76,22403.04196,19189.38,13.9812834,0.036429747,0.021032262,0.012752163,0.002645323,0.509334621,2.576731135,28950.81409,0.330390228,87641.89476,43958.85279,7500.361034,1682.453822,3551.009626,6111.375184,644.6102901,1680.467195,85.46029704,5249.879546,1053.846639,0.044725242,0.415855117
550,159.2438637,327.9468128,28.66389546,39.81096592,33.38722878,0.23,8.841161231,2.033467083,6.147602029,7,0.12,20,28010.21444,0.76,22408.17155,19193.6,13.96733855,0.036466118,0.021024558,0.012796238,0.002645323,0.509334621,2.576731135,28990.48031,0.331001541,87599.0631,43910.89155,7447.192934,1681.647485,3549.16153,6120.166988,644.4625994,1679.671592,85.41440748,5250.132643,1053.497073,0.044724558,0.415763525
550,159.4373515,328.3452816,28.69872326,39.85933787,33.40750605,0.31,8.305578898,2.574729458,5.943244014,7,0.12,20,28014.81371,0.76,22411.85097,19197,13.98801772,0.036412209,0.021039844,0.012727041,0.002645323,0.509334621,2.576731135,28941.61887,0.330042645,87706.54473,44014.69376,7552.665778,1683.690755,3553.84463,6109.337226,644.8367779,1681.687661,85.52683552,5251.170183,1054.460299,0.044738754,0.415689922
550,162.9302356,335.5385273,29.32744241,40.73255891,33.77146206,0.23,8.928687501,2.053598125,6.208462437,7,0.12,35,28224.80406,0.82,22579.84325,19271.35,13.29844092,0.032900458,0.020898456,0.010831848,0.001170154,0.437524802,2.246196821,32000.52208,0.357102334,89633.16671,45773.32345,8390.201233,1720.57632,3638.385126,6789.549441,742.9276307,1718.082173,92.22645794,5552.256059,1115.300702,0.043995754,0.4140861
550,163.0693133,335.8249439,29.3524764,40.76732833,33.78587269,0.27,8.650649113,2.33567526,6.098139997,7,0.12,35,28228.30511,0.82,22582.64408,19273.94,13.31212862,0.03286663,0.020901936,0.010794539,0.001170154,0.437524802,2.246196821,31964.25044,0.356393351,89709.96169,45847.3176,8465.671181,1722.045008,3641.751318,6781.457668,743.2306941,1719.531309,92.31034528,5553.069376,1116.004081,0.044005762,0.414030613
550,161.4470594,332.4840741,29.06047069,40.36176484,33.61739751,0.23,8.89358703,2.045525017,6.184055719,7,0.12,30,28203.29941,0.8,22562.63953,19278.78,13.44650359,0.034185429,0.020934558,0.011309201,0.00194167,0.459674495,2.37472826,30729.38506,0.34606768,88814.77791,44972.13838,7976.561886,1704.913678,3602.486833,6506.341495,701.366968,1702.628046,89.62012127,5454.737162,1090.958822,0.044220942,0.413926642
550,161.5603788,332.7174441,29.08086819,40.3900947,33.62919344,0.27,8.616076626,2.326340689,6.073768662,7,0.12,30,28203.3237,0.8,22562.65896,19278.97,13.45979377,0.034151674,0.020939757,0.011270247,0.00194167,0.459674495,2.37472826,30691.60288,0.345399749,88877.3319,45034.67294,8042.135551,1706.110354,3605.229576,6497.935351,701.6022387,1703.808791,89.68741216,5455.145657,1091.50704,0.044227406,0.413922515
550,161.9252349,333.4688288,29.14654229,40.48130873,35.99169181,0.23,8.255851288,1.898845796,5.740613343,8,0.12,30,28239.39829,0.82,22591.51863,19279.58,13.17329695,0.033213007,0.020620947,0.008989152,0.003602908,0.437524802,2.37472826,28664.72671,0.321862648,89079.24596,45207.72733,8611.277781,1709.963309,3614.060426,6047.988569,748.6509853,1707.610451,90.32459614,5549.83388,1089.870124,0.043811968,0.413909454
550,163.2470239,336.190921,29.3844643,40.81175598,33.80427735,0.31,8.390444736,2.601037868,6.003971676,7,0.12,35,28248.62012,0.82,22598.8961,19287.91,13.31907546,0.032849487,0.020906059,0.010773274,0.001170154,0.437524802,2.246196821,31962.71118,0.355988238,89808.1315,45929.23541,8539.413839,1723.921668,3646.052569,6781.11429,743.6177459,1721.382985,92.41644298,5555.478647,1116.99218,0.044028179,0.413730764
550,161.7117404,333.0291583,29.10811328,40.42793511,33.64494291,0.31,8.356359129,2.59047133,5.979580952,7,0.12,30,28220.00071,0.8,22576.00057,19290.46,13.46634729,0.034135054,0.020945338,0.011248046,0.00194167,0.459674495,2.37472826,30686.48598,0.345018925,88960.91415,45104.91359,8106.280177,1707.708764,3608.89308,6496.796945,701.9163573,1705.385921,89.77593308,5457.09981,1092.327857,0.044246152,0.41367604
600,145.6423813,302.2079413,26.21562864,36.41059533,34.13413322,0.27,7.636580658,2.061876778,5.383288276,8,0.15,30,28207.91302,0.76,22566.33042,19326.92,13.78552183,0.040305893,0.022482841,0.014440711,0.003382341,0.555637768,2.37472826,29146.8567,0.333543671,87400.97508,43554.64466,7290.913976,1538.013074,3540.417601,6154.83455,711.6699152,1537.949367,85.02405305,5264.889454,1050.122052,0.044805312,0.412895523
600,145.7516053,302.4345809,26.23528895,36.43790131,34.1469302,0.31,7.405799304,2.295797784,5.299386463,8,0.15,30,28216.25565,0.76,22573.00452,19332.74,13.79433399,0.040280145,0.022489532,0.014408271,0.003382341,0.555637768,2.37472826,29132.52054,0.333129785,87466.7458,43613.74128,7347.715615,1539.1665,3543.301539,6151.655821,711.9249806,1539.087438,85.09296877,5265.971214,1050.747267,0.044817423,0.41277125
600,145.574792,302.0676933,26.20346255,36.39369799,34.12621186,0.23,7.883344723,1.813169286,5.481595092,8,0.15,30,28220.02995,0.76,22576.02396,19335.02,13.76819166,0.040356626,0.02247666,0.014497626,0.003382341,0.555637768,2.37472826,29196.83331,0.334270708,87360.66114,43504.63718,7233.152149,1537.299316,3538.632977,6165.916561,711.512027,1537.245112,84.97911255,5265.61967,1049.803659,0.044808234,0.41272254
550,163.1833046,336.0596974,29.37299482,40.79582614,33.79767939,0.27,8.653254641,2.336378753,6.099976723,7,0.12,35,28257.14503,0.76,22605.71602,19366.65,14.27912741,0.03566987,0.020987258,0.01462868,5.39E-05,0.509334621,2.246196821,31994.67744,0.35648341,89773.57178,45887.85576,8472.400483,1723.248779,3644.510326,6788.245531,743.4789911,1720.719054,88.92357087,5283.52904,1093.423664,0.045244788,0.412048594
550,163.0590871,335.803884,29.35063568,40.76477178,33.7848133,0.23,8.931729646,2.054297819,6.210577758,7,0.12,35,28261.79703,0.76,22609.43762,19369.6,14.26048399,0.035716503,0.02098333,0.014679241,5.39E-05,0.509334621,2.246196821,32033.8213,0.357191448,89705.37608,45815.93846,8397.649247,1721.937018,3641.503806,6796.978642,743.2084148,1719.424756,88.84775819,5283.484097,1092.7817,0.045239915,0.411985758
550,163.3514332,336.4059415,29.40325798,40.8378583,33.81508587,0.31,8.392757206,2.601754734,6.005626416,7,0.12,35,28272.53177,0.76,22618.02542,19377.32,14.28890916,0.035645452,0.020991658,0.014599862,5.39E-05,0.509334621,2.246196821,31991.30262,0.356078937,89866.46866,45968.44324,8545.684558,1725.024252,3648.579658,6787.492631,743.8450457,1722.47089,89.02239256,5285.344767,1094.359796,0.045264313,0.411821724
600,147.2331964,303.2120446,26.50197535,36.8082991,34.3200462,0.23,7.92201209,1.822062781,5.508482011,8,0.12,30,28405.07178,0.82,22724.05743,19389.21,12.91680652,0.036951841,0.021826772,0.010697834,0.004427236,0.477299784,2.37472826,29465.90225,0.333551388,88358.28333,44354.22591,7960.760374,1554.812403,3582.42137,6225.602078,715.3750617,1554.525049,89.4928333,5559.373574,1083.995599,0.043836152,0.411569162
600,147.3602256,303.4736486,26.52484061,36.8400564,34.33484826,0.27,7.675360082,2.072347222,5.410625226,8,0.12,30,28407.90933,0.82,22726.32747,19391.33,12.93068334,0.036912186,0.021829114,0.010655836,0.004427236,0.477299784,2.37472826,29426.5088,0.332818311,88434.78454,44428.45707,8037.400718,1556.153857,3585.775443,6216.86151,715.6700208,1555.848645,89.57612859,5560.128071,1084.681019,0.043845654,0.411524138
600,147.5228747,303.8086082,26.55411745,36.88071868,34.35379161,0.31,7.444546649,2.307809461,5.327112999,8,0.12,30,28427.97678,0.82,22742.38143,19405.12,12.93791432,0.036891555,0.021832421,0.010631899,0.004427236,0.477299784,2.37472826,29421.87686,0.332399037,88532.75887,44510.37744,8112.175782,1557.871465,3590.070024,6215.833831,716.0474949,1557.543386,89.6817118,5562.51665,1085.655541,0.043867845,0.411231599
600,145.3019327,299.2348001,26.15434788,36.32548317,31.89221737,0.27,8.233310001,2.2229937,5.803943307,7,0.12,20,28326.18235,0.76,22660.94588,19406.5,13.65952708,0.040677672,0.022261146,0.015176127,0.003240399,0.555637768,2.576731135,29883.38612,0.342773442,87195.95091,43255.00504,6937.915586,1534.417867,3531.428427,6318.279438,616.8470185,1534.402022,84.90805637,5273.186231,1050.624411,0.044867743,0.411202447
600,145.3937992,299.42399,26.17088385,36.34844979,31.90229763,0.31,7.984061923,2.475059196,5.713175303,7,0.12,20,28332.77827,0.76,22666.22262,19411.11,13.66720154,0.040654831,0.022268201,0.015146231,0.003240399,0.555637768,2.576731135,29869.11129,0.342393227,87251.26379,43305.04117,6986.549503,1535.387996,3533.854061,6315.109163,617.0334072,1535.359236,84.96577493,5274.061996,1051.143831,0.044877642,0.411104858
600,145.2520526,299.1320771,26.14536947,36.31301315,31.88674283,0.23,8.49981593,1.954957664,5.910251413,7,0.12,20,28339.0253,0.76,22671.22024,19415.12,13.64422628,0.040723289,0.022254309,0.015228581,0.003240399,0.555637768,2.576731135,29931.36463,0.343441671,87165.18925,43213.96901,6888.647756,1533.891123,3530.111399,6328.935631,616.7457907,1533.882291,84.87342085,5274.035038,1050.398018,0.044872159,0.411019794
550,161.1157884,331.8018547,29.00084191,40.2789471,35.90161984,0.23,8.237847412,1.894704905,5.72809455,8,0.12,25,28416.6244,0.8,22733.29952,19422.23,13.26604051,0.034650467,0.020662035,0.009481327,0.004507105,0.459674495,2.485186583,27856.05843,0.314353916,88632.53544,44619.23592,8266.564511,1701.415389,3594.468871,5869.03836,715.0933977,1699.176329,88.15010996,5471.609344,1070.547814,0.044197035,0.410869323
550,161.2591122,332.0970156,29.02664019,40.31477805,35.91758479,0.27,7.981478148,2.1549991,5.626418376,8,0.12,25,28423.09077,0.8,22738.47261,19426.81,13.27840908,0.03461819,0.020666981,0.009444105,0.004507105,0.459674495,2.485186583,27824.11994,0.313714421,88711.67668,44693.20406,8340.77603,1702.928917,3597.937827,5861.977463,715.3973952,1700.669708,88.23382081,5472.670354,1071.25818,0.044209002,0.410772466
550,164.8595368,337.7971909,29.67471662,41.2148842,33.97082215,0.23,8.974118159,2.064047176,6.240052133,7,0.1,35,28364.40566,0.76,22691.52453,19441.82,14.40930768,0.035347612,0.020668107,0.014679241,2.64E-07,0.509334621,2.246196821,32350.32905,0.35678118,90686.56611,46715.04159,9139.336666,1740.950131,3685.081352,6867.618532,747.1197774,1738.18475,90.07031581,5297.821459,1105.108998,0.045429102,0.41045536
550,161.4365143,332.4623575,29.05857257,40.35912857,35.93733594,0.31,7.741475645,2.39985745,5.539587228,8,0.12,25,28445.04805,0.8,22756.03844,19441.9,13.28453175,0.034602235,0.020672241,0.009422889,0.004507105,0.459674495,2.485186583,27822.30934,0.313349289,88809.63334,44773.5949,8413.074098,1704.80232,3602.231604,5861.577196,715.7734794,1702.51817,88.33664923,5475.164708,1072.218996,0.044232344,0.410453707
550,165.0374923,338.1618217,29.70674862,41.25937308,33.98915189,0.27,8.695514803,2.347788997,6.129767364,7,0.1,35,28367.00882,0.76,22693.60706,19443.87,14.42940093,0.03529839,0.020669446,0.01462868,2.64E-07,0.509334621,2.246196821,32320.56276,0.356068544,90784.49296,46810.8859,9233.339208,1742.829378,3689.388538,6860.973159,747.505161,1740.038979,90.17865701,5298.634486,1106.081321,0.045441769,0.410412228
550,165.2589123,338.6155114,29.74660422,41.31472808,34.01194476,0.31,8.434880613,2.61481299,6.035768768,7,0.1,35,28389.75161,0.76,22711.80129,19459.6,14.44039216,0.035271523,0.020671397,0.014599862,2.64E-07,0.509334621,2.246196821,32326.75785,0.355659629,90906.62561,46914.82432,9325.272138,1745.167618,3694.747728,6862.35619,747.9843694,1742.34609,90.30927757,5301.222515,1107.340927,0.045469068,0.410080457
600,147.3028328,303.3554538,26.5145099,36.82570819,32.11105463,0.27,8.281479154,2.235999372,5.837899399,7,0.12,30,28503.34034,0.8,22802.67228,19480.15,13.16057803,0.038103424,0.022194734,0.013412526,0.002496164,0.501463086,2.37472826,31746.72197,0.359200175,88399.58039,44316.90812,7446.58703,1555.547777,3584.260045,6732.942481,671.2925183,1555.250633,89.12791147,5477.43993,1088.573947,0.044358204,0.409647804
600,147.2214984,303.1879538,26.49986971,36.8053746,32.10218823,0.23,8.548780129,1.96621943,5.944298118,7,0.12,30,28510.00889,0.8,22808.00711,19484.52,13.14601979,0.038145621,0.022190573,0.013458883,0.002496164,0.501463086,2.37472826,31793.63164,0.359929675,88350.60793,44262.60082,7385.83014,1554.68887,3582.112497,6743.402839,671.1153177,1554.403161,89.07401609,5477.686888,1088.168925,0.044357137,0.409555875
600,147.4237824,303.6045375,26.53628084,36.85594561,32.12423504,0.31,8.031422683,2.489741032,5.747065361,7,0.12,30,28515.32444,0.8,22812.25955,19488.43,13.16799854,0.038081952,0.022199684,0.013386104,0.002496164,0.501463086,2.37472826,31735.98948,0.358784145,88472.43504,44380.17548,7506.197716,1556.82503,3587.453595,6730.549394,671.5559332,1556.510882,89.20578292,5478.927397,1089.283275,0.044373045,0.409473656
600,146.5983395,301.9046203,26.3877011,36.64958486,34.24597371,0.27,7.658187753,2.067710693,5.39851986,8,0.12,25,28570.98791,0.8,22856.79033,19524.72,13.02854363,0.038489573,0.021858702,0.011239265,0.005391606,0.501463086,2.485186583,28554.87322,0.324638434,87976.23045,43839.44012,7704.58218,1548.108185,3565.658643,6023.659833,683.5345046,1547.910084,87.39518992,5480.422115,1065.095591,0.044219738,0.4087127
600,146.4911912,301.6839591,26.36841441,36.6227978,34.23345629,0.23,7.904737397,1.818089601,5.496470248,8,0.12,25,28571.38542,0.8,22857.10833,19524.82,13.01489337,0.038529942,0.021854773,0.011283562,0.005391606,0.501463086,2.485186583,28595.37685,0.325336705,87911.70035,43774.59202,7636.084612,1546.976678,3562.829508,6032.629282,683.2956534,1546.79364,87.32586524,5480.037044,1064.538596,0.044213374,0.408710565
600,146.7411421,302.198708,26.41340558,36.68528552,34.2626493,0.31,7.427473489,2.302516782,5.314895915,8,0.12,25,28587.93632,0.8,22870.34906,19536.39,13.03552241,0.038468967,0.021863344,0.011214017,0.005391606,0.501463086,2.485186583,28547.58536,0.324239734,88062.23247,43911.88341,7771.481451,1549.61621,3569.429195,6022.046037,683.8526935,1549.398032,87.48615584,5482.41578,1065.932886,0.044238863,0.408468575
550,161.6720908,331.266114,29.10097634,40.4180227,33.640818,0.23,8.898922449,2.046752163,6.187765642,7,0.1,20,28715.3086,0.8,22972.24688,19624.7,13.13576026,0.034994129,0.020613551,0.010422616,0.003957963,0.459674495,2.576731135,29384.75973,0.330464186,88939.06758,44686.8207,8033.86234,1707.290055,3607.933414,6207.599109,649.1413902,1704.972787,88.78249917,5498.886865,1080.041645,0.044445452,0.406630476
550,161.7991873,331.5265348,29.12385371,40.44979682,33.65403855,0.27,8.621558413,2.327820772,6.077632962,7,0.1,20,28719.96218,0.8,22975.96975,19628.03,13.14729947,0.034963416,0.020618737,0.010386716,0.003957963,0.459674495,2.576731135,29353.05048,0.329848274,89009.24931,44753.27957,8101.340583,1708.63222,3611.009613,6200.564701,649.3852705,1706.297083,88.85686203,5499.735292,1080.667485,0.044455412,0.406561535
550,161.9599674,331.8559731,29.15279412,40.48999184,33.67075543,0.31,8.361880585,2.592182981,5.983531954,7,0.1,20,28739.73863,0.8,22991.7909,19641.61,13.1529427,0.034948415,0.020624197,0.010366255,0.003957963,0.459674495,2.576731135,29350.92101,0.329496923,89098.03535,44826.24445,8167.113766,1710.33009,3614.901078,6200.092315,649.6936415,1707.97235,88.95001311,5501.984693,1081.537687,0.044476487,0.406280277
550,162.6729413,333.3168567,29.28112943,40.66823532,33.7447861,0.23,8.922609416,2.052200166,6.204236108,7,0.1,25,28775.37252,0.82,23020.29802,19641.92,12.91244981,0.03388395,0.020571518,0.009790196,0.003522236,0.437524802,2.485186583,30149.98871,0.336983895,89491.24779,45190.94977,8303.289113,1717.859239,3632.157658,6377.50691,673.9680796,1715.401264,90.82669144,5598.949842,1098.033614,0.044189925,0.406274026
550,162.818667,333.6154487,29.30736006,40.70466675,33.75989735,0.27,8.64491696,2.334127579,6.094099205,7,0.1,25,28783.23569,0.82,23026.58855,19647.43,12.92376781,0.033854276,0.020575566,0.009756474,0.003522236,0.437524802,2.485186583,30119.63999,0.336343386,89571.72289,45265.13434,8377.303275,1719.398133,3635.684756,6370.763014,674.2566067,1716.919671,90.91288936,5600.163634,1098.768244,0.044202782,0.40615989
550,162.9976997,333.9822866,29.33958594,40.74942492,33.77845316,0.31,8.384919812,2.599325142,6.000018192,7,0.1,25,28805.98985,0.82,23044.79188,19663.04,12.92938811,0.03383956,0.020580069,0.009737255,0.003522236,0.437524802,2.485186583,30119.95253,0.335977441,89670.61227,45345.82038,8449.370915,1721.288754,3640.018004,6370.832462,674.6108948,1718.785122,91.01825646,5602.788215,1099.752614,0.044226596,0.405837496
600,147.2574865,301.7305898,26.50634757,36.81437162,32.10611165,0.27,8.280390952,2.235705557,5.837132289,7,0.1,20,28905.224,0.8,23124.1792,19751.51,12.89827403,0.038878309,0.02184302,0.012361051,0.004674239,0.501463086,2.576731135,30241.64992,0.342276315,88372.48628,43968.30709,7487.899167,1555.068912,3583.062725,6397.877966,620.8014667,1554.778143,88.15680968,5511.307626,1076.108172,0.04450279,0.404019811
600,147.1634661,301.537942,26.48942389,36.79086652,32.09586052,0.23,8.547341796,1.965888613,5.943297989,7,0.1,20,28907.11403,0.8,23125.69122,19752.64,12.88551063,0.038916819,0.021838806,0.012403774,0.004674239,0.501463086,2.576731135,30281.73565,0.342948972,88315.85986,43910.16864,7425.492173,1554.076037,3580.580214,6406.788008,620.6119717,1553.798486,88.095727,5511.101378,1075.624055,0.044498126,0.403996594
650,134.0378269,276.0375007,24.12680884,33.50945672,30.63110818,0.27,7.956063898,2.148137252,5.608502996,7,0.12,20,28842.24495,0.76,23073.79596,19756.07,13.30500928,0.045241676,0.023500163,0.017810872,0.003930641,0.601940915,2.576731135,30993.50976,0.355737808,87139.2895,42785.49354,6488.695567,1415.466626,3528.938886,6565.125476,593.5078012,1417.034364,84.70559164,5314.599742,1051.067415,0.045164717,0.403926507
650,134.1104627,276.1870869,24.13988328,33.52761567,30.63940663,0.31,7.714897354,2.39161818,5.520568534,7,0.12,20,28844.87897,0.76,23075.90318,19757.96,13.31343248,0.045213052,0.023506626,0.017775785,0.003930641,0.601940915,2.576731135,30974.32234,0.355325026,87186.67494,42830.77176,6534.475258,1416.233675,3531.016577,6560.853979,593.6615163,1417.791201,84.75581416,5315.105137,1051.506161,0.045171415,0.403887752
600,147.3867162,301.9953816,26.52960892,36.84667906,32.12019635,0.31,8.030560692,2.489473814,5.746448544,7,0.1,20,28920.28015,0.8,23136.22412,19761.87,12.90474083,0.038858827,0.021847888,0.0123367,0.004674239,0.501463086,2.576731135,30234.25029,0.341892529,88450.32454,44034.10043,7548.888439,1556.433604,3586.474901,6396.2333,621.061822,1556.124667,88.23916293,5513.087036,1076.865695,0.044519929,0.403807851
600,148.0657784,303.38678,26.65184012,37.01644461,32.19410581,0.23,8.569675252,1.971025308,5.958827307,7,0.1,25,28965.01572,0.82,23172.01258,19768.12,12.66690362,0.037680857,0.021807143,0.011651142,0.004222572,0.477299784,2.485186583,31101.2153,0.350083317,88858.81199,44406.79941,7678.56564,1563.604638,3604.404836,6589.10608,644.3294017,1563.200234,90.13240569,5611.181748,1093.720581,0.044242178,0.403680308
650,134.0084271,275.9769548,24.12151688,33.50210678,30.62774869,0.23,8.214035953,1.889228269,5.71153752,7,0.12,20,28861.17416,0.76,23088.93933,19768.86,13.28865431,0.045297357,0.023494284,0.017872431,0.003930641,0.601940915,2.576731135,31049.86751,0.356462858,87119.31388,42750.37455,6442.48472,1415.156159,3528.097929,6577.672825,593.4455719,1416.72803,84.68098772,5316.009396,1050.951491,0.045173896,0.403665201
600,148.1755105,303.6116211,26.6715919,37.04387763,32.20603319,0.27,8.30239042,2.241645413,5.85264047,7,0.1,25,28966.17528,0.82,23172.94023,19769.07,12.67939606,0.037643732,0.021810149,0.011611011,0.004222572,0.477299784,2.485186583,31062.09779,0.34938407,88924.90419,44471.96397,7747.00503,1564.763432,3607.3022,6580.395944,644.5576097,1564.343601,90.20416759,5611.719844,1094.302705,0.04424957,0.40366085
600,148.3202281,303.9081474,26.69764106,37.08005703,32.22175658,0.31,8.052238691,2.496193994,5.761960725,7,0.1,25,28984.05617,0.82,23187.24494,19781.36,12.68580198,0.037624723,0.021814013,0.011588138,0.004222572,0.477299784,2.485186583,31056.88421,0.348984588,89012.09048,44544.84554,7813.812104,1566.291679,3611.12332,6579.235111,644.8584416,1565.851503,90.29773537,5613.845838,1095.165038,0.044269288,0.40341013
550,161.0307654,334.1388382,28.98553778,40.25769136,35.89214571,0.27,7.976553672,2.153669491,5.622946943,8,0.15,25,29057.87877,0.76,23246.30302,19905.65,13.47382195,0.037801792,0.02121111,0.011594883,0.0049958,0.509334621,2.485186583,27838.43128,0.314320866,88585.05333,44058.75031,7699.512157,1700.517529,3592.411005,5865.141322,714.9129926,1698.290422,85.18699405,5340.953563,1048.757668,0.045335311,0.400891205
550,160.9418584,333.9543562,28.96953452,40.23546461,35.8822361,0.23,8.233973152,1.893813825,5.725400627,8,0.15,25,29062.28776,0.76,23249.83021,19908.52,13.46049335,0.037839224,0.021202842,0.011640582,0.0049958,0.509334621,2.485186583,27879.18315,0.314954881,88536.36644,44006.53623,7642.487178,1699.578653,3590.259133,5874.151049,714.7242931,1697.364046,85.13644769,5341.011098,1048.368315,0.045332956,0.40083342
550,161.1583583,334.4035934,29.00850449,40.28958957,35.90636248,0.31,7.735662803,2.398055469,5.535427718,8,0.15,25,29071.16302,0.76,23256.93041,19914.82,13.48016896,0.037783994,0.021219358,0.011568836,0.0049958,0.509334621,2.485186583,27828.56925,0.313960748,88655.50224,44118.57182,7755.417661,1701.864936,3595.499216,5862.961078,715.1837054,1699.619891,85.25818069,5342.461472,1049.413205,0.04535066,0.400706568
550,163.2534121,338.7508301,29.38561418,40.81335303,33.80493876,0.27,8.654856676,2.336811303,6.101106053,7,0.15,35,29084.96546,0.76,23267.97237,19927.04,13.71815133,0.037128517,0.021444385,0.01462868,0.001055452,0.509334621,2.246196821,32053.33994,0.356983656,89810.95458,45262.98222,7830.992397,1723.989129,3646.207187,6801.333573,743.6316552,1721.449548,88.16741723,5350.671411,1086.328377,0.045670825,0.400460885
550,163.3768951,339.0070574,29.40784113,40.84422379,33.81772118,0.31,8.393321033,2.60192952,6.006029875,7,0.15,35,29094.91131,0.76,23275.92905,19933.95,13.72615006,0.037106881,0.021451567,0.014599862,0.001055452,0.509334621,2.246196821,32041.65267,0.356583777,89879.17742,45323.24838,7887.962593,1725.293135,3649.195931,6798.725928,743.900465,1722.736194,88.23835686,5351.894244,1086.981237,0.045684133,0.400322083
550,163.1757026,338.589583,29.37162648,40.79392566,33.79689214,0.23,8.934481914,2.05493084,6.212491517,7,0.15,35,29095.38616,0.76,23276.30893,19933.99,13.70205422,0.037172136,0.021437443,0.014679241,0.001055452,0.509334621,2.246196821,32101.18621,0.357686789,89768.5101,45212.20118,7773.191873,1723.168501,3644.326331,6812.009617,743.4624353,1720.639845,88.12066602,5351.253782,1085.981478,0.045672496,0.400321289
